,GOOG,GOOG,GOOG,GOOG,GOOG
,open,high,low,close,volume
time,,,,,
2020-09-02 14:47:00-04:00,1708.775,1708.775,1708.295,1708.295,341
2020-09-02 14:49:00-04:00,1706.87,1709.055,1706.87,1709.055,742
2020-09-02 14:50:00-04:00,1708.955,1708.96,1708.74,1708.74,1177
2020-09-02 14:51:00-04:00,1708.4,1708.4,1706.53,1706.53,1001
2020-09-02 14:52:00-04:00,1704.97,1704.97,1704.97,1704.97,100
2020-09-02 14:54:00-04:00,1704.84,1704.84,1704.7,1704.7,301
2020-09-02 14:55:00-04:00,1705.075,1705.075,1705.075,1705.075,219
2020-09-02 14:57:00-04:00,1705.18,1705.18,1705.18,1705.18,192
2020-09-02 14:58:00-04:00,1703.78,1703.78,1703.78,1703.78,127
2020-09-02 14:59:00-04:00,1703.9,1703.9,1703.9,1703.9,140
2020-09-02 15:00:00-04:00,1704.63,1706.0,1704.63,1705.475,651
2020-09-02 15:01:00-04:00,1705.37,1705.38,1705.33,1705.38,320
2020-09-02 15:02:00-04:00,1706.23,1707.76,1706.09,1707.76,1135
2020-09-02 15:03:00-04:00,1707.88,1708.015,1707.76,1707.76,490
2020-09-02 15:04:00-04:00,1706.93,1707.75,1706.93,1707.75,306
2020-09-02 15:05:00-04:00,1707.89,1708.28,1707.89,1708.25,711
2020-09-02 15:06:00-04:00,1707.86,1707.97,1707.721,1707.875,715
2020-09-02 15:07:00-04:00,1707.76,1707.76,1707.715,1707.715,512
2020-09-02 15:08:00-04:00,1710.0,1710.0,1710.0,1710.0,219
2020-09-02 15:09:00-04:00,1709.46,1709.46,1708.95,1709.44,707
2020-09-02 15:10:00-04:00,1710.7,1710.7,1710.7,1710.7,240
2020-09-02 15:12:00-04:00,1711.83,1712.265,1711.83,1712.265,597
2020-09-02 15:14:00-04:00,1714.63,1714.98,1714.63,1714.97,310
2020-09-02 15:16:00-04:00,1715.415,1715.91,1715.415,1715.91,202
2020-09-02 15:17:00-04:00,1716.14,1716.14,1716.14,1716.14,120
2020-09-02 15:20:00-04:00,1718.9,1719.03,1718.665,1719.03,465
2020-09-02 15:22:00-04:00,1721.49,1721.49,1720.321,1720.321,771
2020-09-02 15:23:00-04:00,1720.29,1720.55,1718.4,1718.4,673
2020-09-02 15:24:00-04:00,1720.875,1721.35,1720.18,1720.18,477
2020-09-02 15:25:00-04:00,1721.7,1721.7,1721.7,1721.7,218
2020-09-02 15:27:00-04:00,1720.53,1721.71,1720.53,1721.71,397
2020-09-02 15:28:00-04:00,1721.56,1721.56,1720.21,1720.21,777
2020-09-02 15:29:00-04:00,1722.73,1722.88,1722.12,1722.12,535
2020-09-02 15:30:00-04:00,1721.91,1722.63,1721.55,1721.55,973
2020-09-02 15:31:00-04:00,1721.66,1721.66,1721.38,1721.38,431
2020-09-02 15:32:00-04:00,1724.83,1725.67,1724.83,1725.24,316
2020-09-02 15:33:00-04:00,1724.66,1724.66,1722.9,1722.9,701
2020-09-02 15:34:00-04:00,1724.4,1724.4,1723.72,1723.72,717
2020-09-02 15:35:00-04:00,1724.89,1724.89,1724.89,1724.89,122
2020-09-02 15:36:00-04:00,1725.89,1727.75,1725.89,1727.43,646
2020-09-02 15:37:00-04:00,1729.89,1729.89,1728.76,1728.76,720
2020-09-02 15:38:00-04:00,1728.37,1729.575,1728.31,1729.575,990
2020-09-02 15:39:00-04:00,1730.485,1731.39,1730.485,1731.39,623
2020-09-02 15:40:00-04:00,1731.9,1731.9,1730.42,1730.42,855
2020-09-02 15:41:00-04:00,1731.27,1731.27,1730.59,1730.59,506
2020-09-02 15:42:00-04:00,1731.5,1731.5,1730.4,1730.82,1737
2020-09-02 15:43:00-04:00,1731.06,1732.96,1731.06,1731.83,1262
2020-09-02 15:44:00-04:00,1730.57,1730.89,1730.57,1730.89,283
2020-09-02 15:45:00-04:00,1730.87,1731.18,1728.23,1728.31,1226
2020-09-02 15:46:00-04:00,1727.87,1729.46,1727.32,1728.85,1707
2020-09-02 15:47:00-04:00,1728.505,1730.66,1728.505,1729.315,1379
2020-09-02 15:48:00-04:00,1730.21,1730.8,1728.855,1728.855,1807
2020-09-02 15:49:00-04:00,1727.58,1728.33,1726.665,1727.2,1089
2020-09-02 15:50:00-04:00,1726.39,1726.66,1723.38,1725.51,41996
2020-09-02 15:51:00-04:00,1726.73,1726.9,1726.02,1726.29,812
2020-09-02 15:52:00-04:00,1725.21,1725.36,1724.01,1724.49,2748
2020-09-02 15:53:00-04:00,1723.14,1723.75,1722.45,1723.75,1828
2020-09-02 15:54:00-04:00,1723.45,1729.41,1723.45,1728.62,3119
2020-09-02 15:55:00-04:00,1728.22,1728.61,1726.85,1726.99,3969
2020-09-02 15:56:00-04:00,1728.4,1728.61,1726.31,1728.05,3582
2020-09-02 15:57:00-04:00,1728.1,1729.11,1727.08,1728.78,3476
2020-09-02 15:58:00-04:00,1728.09,1729.31,1727.72,1728.85,2408
2020-09-02 15:59:00-04:00,1728.44,1729.99,1726.66,1727.08,6804
2020-09-03 08:57:00-04:00,1710.48,1710.48,1710.48,1710.48,100
2020-09-03 09:30:00-04:00,1707.75,1708.0,1704.99,1706.26,1716
2020-09-03 09:31:00-04:00,1704.13,1704.13,1703.32,1703.32,1456
2020-09-03 09:32:00-04:00,1702.69,1703.0,1701.815,1703.0,938
2020-09-03 09:33:00-04:00,1704.25,1704.25,1702.25,1703.9,564
2020-09-03 09:34:00-04:00,1705.165,1705.165,1703.9,1703.9,344
2020-09-03 09:35:00-04:00,1696.25,1696.73,1696.155,1696.155,959
2020-09-03 09:36:00-04:00,1695.99,1695.99,1693.96,1693.96,228
2020-09-03 09:37:00-04:00,1692.17,1692.17,1692.17,1692.17,491
2020-09-03 09:39:00-04:00,1699.61,1699.61,1699.61,1699.61,191
2020-09-03 09:40:00-04:00,1701.64,1701.64,1698.76,1699.64,676
2020-09-03 09:41:00-04:00,1699.63,1700.34,1698.2,1698.2,508
2020-09-03 09:43:00-04:00,1693.18,1693.18,1693.18,1693.18,164
2020-09-03 09:44:00-04:00,1692.0,1692.0,1692.0,1692.0,210
2020-09-03 09:45:00-04:00,1693.22,1693.22,1693.22,1693.22,368
2020-09-03 09:47:00-04:00,1693.61,1695.0,1693.61,1695.0,457
2020-09-03 09:49:00-04:00,1699.95,1699.95,1699.95,1699.95,121
2020-09-03 09:50:00-04:00,1698.34,1699.07,1698.34,1699.07,615
2020-09-03 09:56:00-04:00,1696.78,1696.78,1696.78,1696.78,205
2020-09-03 09:58:00-04:00,1694.75,1694.75,1694.75,1694.75,100
2020-09-03 10:00:00-04:00,1696.09,1697.6,1696.09,1697.6,390
2020-09-03 10:01:00-04:00,1698.8,1698.8,1698.8,1698.8,282
2020-09-03 10:02:00-04:00,1703.14,1703.48,1703.14,1703.48,217
2020-09-03 10:04:00-04:00,1706.0,1706.0,1706.0,1706.0,379
2020-09-03 10:05:00-04:00,1703.81,1704.645,1703.81,1704.645,460
2020-09-03 10:06:00-04:00,1705.015,1706.35,1705.015,1706.35,415
2020-09-03 10:07:00-04:00,1698.0,1698.0,1696.595,1696.65,962
2020-09-03 10:08:00-04:00,1697.1,1697.1,1697.1,1697.1,100
2020-09-03 10:09:00-04:00,1698.155,1698.155,1697.51,1697.51,202
2020-09-03 10:10:00-04:00,1697.68,1697.68,1697.68,1697.68,120
2020-09-03 10:11:00-04:00,1696.87,1697.02,1696.8,1696.8,477
2020-09-03 10:13:00-04:00,1694.68,1695.41,1694.63,1695.41,517
2020-09-03 10:14:00-04:00,1695.27,1699.27,1694.84,1699.27,708
2020-09-03 10:16:00-04:00,1693.73,1693.73,1693.73,1693.73,342
2020-09-03 10:17:00-04:00,1694.32,1694.32,1694.32,1694.32,125
2020-09-03 10:18:00-04:00,1693.29,1693.29,1693.2,1693.2,506
2020-09-03 10:19:00-04:00,1690.31,1691.14,1690.31,1691.14,471
2020-09-03 10:20:00-04:00,1691.92,1691.92,1690.34,1691.14,302
2020-09-03 10:21:00-04:00,1687.76,1687.76,1687.27,1687.27,446
2020-09-03 10:22:00-04:00,1687.94,1688.06,1686.94,1686.94,587
2020-09-03 10:23:00-04:00,1685.69,1686.15,1685.69,1686.15,209
2020-09-03 10:24:00-04:00,1682.48,1682.48,1681.29,1681.38,605
2020-09-03 10:25:00-04:00,1682.31,1686.67,1682.31,1685.845,951
2020-09-03 10:27:00-04:00,1683.99,1684.01,1683.99,1684.01,353
2020-09-03 10:28:00-04:00,1683.42,1683.42,1683.39,1683.39,217
2020-09-03 10:30:00-04:00,1682.6,1682.96,1682.6,1682.63,314
2020-09-03 10:32:00-04:00,1682.2,1686.01,1682.2,1686.01,443
2020-09-03 10:34:00-04:00,1683.08,1683.2,1682.87,1683.2,344
2020-09-03 10:35:00-04:00,1682.575,1683.74,1682.48,1682.48,300
2020-09-03 10:36:00-04:00,1684.96,1684.96,1684.96,1684.96,222
2020-09-03 10:37:00-04:00,1683.43,1683.43,1683.43,1683.43,332
2020-09-03 10:38:00-04:00,1680.71,1680.71,1677.59,1677.59,310
2020-09-03 10:39:00-04:00,1675.31,1675.31,1673.17,1673.17,545
2020-09-03 10:40:00-04:00,1675.375,1676.205,1675.375,1676.205,421
2020-09-03 10:41:00-04:00,1678.69,1680.03,1677.225,1677.225,710
2020-09-03 10:43:00-04:00,1674.92,1675.0,1674.8,1674.8,362
2020-09-03 10:45:00-04:00,1668.03,1669.51,1667.13,1669.51,801
2020-09-03 10:46:00-04:00,1671.41,1671.41,1662.64,1662.64,759
2020-09-03 10:47:00-04:00,1664.28,1666.3,1664.28,1666.3,725
2020-09-03 10:48:00-04:00,1663.56,1663.89,1662.26,1662.45,1579
2020-09-03 10:49:00-04:00,1663.73,1665.76,1663.73,1665.76,449
2020-09-03 10:50:00-04:00,1666.18,1672.19,1665.9,1672.19,661
2020-09-03 10:51:00-04:00,1672.71,1672.71,1672.71,1672.71,108
2020-09-03 10:52:00-04:00,1673.69,1675.24,1673.69,1674.99,442
2020-09-03 10:53:00-04:00,1673.64,1673.64,1673.64,1673.64,468
2020-09-03 10:54:00-04:00,1673.34,1677.875,1673.34,1677.875,897
2020-09-03 10:55:00-04:00,1672.52,1673.435,1672.34,1673.435,867
2020-09-03 10:56:00-04:00,1670.55,1670.63,1667.64,1667.75,1724
2020-09-03 10:57:00-04:00,1668.55,1671.2,1667.655,1671.2,1288
2020-09-03 10:59:00-04:00,1674.08,1674.08,1674.08,1674.08,109
2020-09-03 11:00:00-04:00,1673.71,1674.4,1672.72,1674.4,667
2020-09-03 11:01:00-04:00,1674.61,1674.61,1671.67,1671.67,213
2020-09-03 11:02:00-04:00,1669.09,1671.615,1669.01,1671.615,827
2020-09-03 11:03:00-04:00,1669.01,1669.01,1668.15,1668.15,318
2020-09-03 11:06:00-04:00,1667.84,1667.84,1666.92,1666.92,606
2020-09-03 11:07:00-04:00,1664.81,1664.81,1664.76,1664.76,601
2020-09-03 11:09:00-04:00,1660.34,1662.58,1659.77,1662.58,1164
2020-09-03 11:10:00-04:00,1664.21,1664.57,1664.21,1664.29,570
2020-09-03 11:12:00-04:00,1664.76,1665.62,1664.68,1665.62,452
2020-09-03 11:13:00-04:00,1663.9,1665.955,1663.9,1665.9,400
2020-09-03 11:14:00-04:00,1666.56,1666.56,1666.56,1666.56,264
2020-09-03 11:15:00-04:00,1664.025,1664.025,1664.025,1664.025,613
2020-09-03 11:16:00-04:00,1662.85,1662.85,1659.8,1659.8,786
2020-09-03 11:18:00-04:00,1658.16,1658.16,1651.58,1653.08,2434
2020-09-03 11:19:00-04:00,1651.24,1652.04,1647.705,1647.705,724
2020-09-03 11:20:00-04:00,1650.23,1651.24,1648.76,1648.76,1234
2020-09-03 11:22:00-04:00,1647.98,1647.98,1647.98,1647.98,643
2020-09-03 11:24:00-04:00,1650.7,1650.7,1650.7,1650.7,263
2020-09-03 11:26:00-04:00,1653.6,1654.25,1652.39,1652.39,1020
2020-09-03 11:27:00-04:00,1652.67,1652.67,1651.045,1651.65,688
2020-09-03 11:28:00-04:00,1650.91,1650.91,1650.91,1650.91,667
2020-09-03 11:29:00-04:00,1651.23,1651.23,1651.23,1651.23,100
2020-09-03 11:30:00-04:00,1650.71,1650.71,1650.71,1650.71,204
2020-09-03 11:35:00-04:00,1645.01,1645.395,1645.01,1645.395,680
2020-09-03 11:37:00-04:00,1644.94,1644.94,1644.94,1644.94,292
2020-09-03 11:40:00-04:00,1654.95,1654.95,1654.95,1654.95,132
2020-09-03 11:41:00-04:00,1657.81,1657.81,1657.81,1657.81,117
2020-09-03 11:43:00-04:00,1659.32,1659.32,1659.32,1659.32,364
2020-09-03 11:46:00-04:00,1659.19,1660.505,1659.19,1660.505,442
2020-09-03 11:47:00-04:00,1660.17,1660.17,1659.6,1659.6,977
2020-09-03 11:48:00-04:00,1662.47,1662.47,1661.905,1661.905,517
2020-09-03 11:49:00-04:00,1662.18,1662.245,1660.45,1661.425,1001
2020-09-03 11:53:00-04:00,1659.72,1659.72,1659.72,1659.72,225
2020-09-03 11:54:00-04:00,1660.7,1660.7,1660.7,1660.7,202
2020-09-03 11:55:00-04:00,1659.95,1659.95,1659.95,1659.95,227
2020-09-03 11:58:00-04:00,1650.7,1650.7,1650.7,1650.7,190
2020-09-03 11:59:00-04:00,1650.18,1650.18,1649.96,1649.96,275
2020-09-03 12:00:00-04:00,1651.22,1652.2,1650.44,1652.2,776
2020-09-03 12:04:00-04:00,1653.15,1653.15,1653.15,1653.15,135
2020-09-03 12:13:00-04:00,1653.13,1653.77,1653.13,1653.77,333
2020-09-03 12:14:00-04:00,1654.36,1654.36,1654.36,1654.36,134
2020-09-03 12:15:00-04:00,1654.58,1655.4,1654.05,1654.05,570
2020-09-03 12:16:00-04:00,1652.58,1652.58,1652.58,1652.58,264
2020-09-03 12:19:00-04:00,1654.35,1654.35,1654.03,1654.03,589
2020-09-03 12:20:00-04:00,1653.33,1653.33,1653.33,1653.33,155
2020-09-03 12:28:00-04:00,1646.2,1647.6,1646.2,1647.6,205
2020-09-03 12:29:00-04:00,1647.96,1647.96,1647.96,1647.96,133
2020-09-03 12:30:00-04:00,1647.75,1647.75,1647.73,1647.73,672
2020-09-03 12:31:00-04:00,1648.27,1648.65,1647.51,1647.51,684
2020-09-03 12:33:00-04:00,1645.13,1645.5,1645.13,1645.5,253
2020-09-03 12:35:00-04:00,1644.0,1644.0,1644.0,1644.0,104
2020-09-03 12:36:00-04:00,1642.09,1642.09,1642.09,1642.09,223
2020-09-03 12:39:00-04:00,1647.41,1647.41,1647.41,1647.41,103
2020-09-03 12:41:00-04:00,1647.8,1647.81,1647.44,1647.44,716
2020-09-03 12:43:00-04:00,1647.75,1647.75,1647.75,1647.75,136
2020-09-03 12:44:00-04:00,1646.34,1646.34,1645.7,1645.7,400
2020-09-03 12:45:00-04:00,1643.46,1643.46,1643.46,1643.46,193
2020-09-03 12:48:00-04:00,1644.15,1644.15,1644.15,1644.15,355
2020-09-03 12:53:00-04:00,1640.42,1640.61,1640.42,1640.44,339
2020-09-03 12:54:00-04:00,1642.305,1642.59,1642.305,1642.59,237
2020-09-03 12:56:00-04:00,1645.5,1645.5,1645.5,1645.5,144
2020-09-03 12:57:00-04:00,1645.225,1645.225,1644.47,1644.47,209
2020-09-03 13:00:00-04:00,1639.78,1639.78,1639.78,1639.78,106
2020-09-03 13:02:00-04:00,1639.67,1639.67,1639.67,1639.67,302
2020-09-03 13:04:00-04:00,1633.645,1633.645,1633.645,1633.645,240
2020-09-03 13:05:00-04:00,1632.74,1632.74,1632.74,1632.74,145
2020-09-03 13:08:00-04:00,1639.08,1639.08,1639.08,1639.08,187
2020-09-03 13:11:00-04:00,1642.99,1642.99,1642.99,1642.99,111
2020-09-03 13:13:00-04:00,1643.45,1643.45,1643.45,1643.45,344
2020-09-03 13:15:00-04:00,1644.64,1644.64,1644.405,1644.405,308
2020-09-03 13:17:00-04:00,1639.44,1639.44,1639.44,1639.44,104
2020-09-03 13:26:00-04:00,1642.735,1642.735,1642.735,1642.735,101
2020-09-03 13:28:00-04:00,1644.67,1644.67,1644.67,1644.67,248
2020-09-03 13:32:00-04:00,1639.35,1641.375,1639.35,1641.375,1835
2020-09-03 13:33:00-04:00,1641.15,1641.19,1641.15,1641.19,277
2020-09-03 13:34:00-04:00,1639.285,1639.285,1639.285,1639.285,140
2020-09-03 13:37:00-04:00,1641.1,1641.1,1639.69,1639.69,429
2020-09-03 13:39:00-04:00,1638.945,1638.945,1637.865,1637.865,570
2020-09-03 13:41:00-04:00,1640.85,1640.85,1640.85,1640.85,100
2020-09-03 13:43:00-04:00,1637.2,1637.2,1637.2,1637.2,535
2020-09-03 13:48:00-04:00,1637.49,1637.49,1637.135,1637.135,200
2020-09-03 13:49:00-04:00,1637.38,1637.38,1637.38,1637.38,151
2020-09-03 13:51:00-04:00,1641.05,1641.05,1640.16,1640.16,527
2020-09-03 13:52:00-04:00,1640.13,1640.13,1639.05,1639.05,273
2020-09-03 13:53:00-04:00,1639.4,1640.13,1639.4,1640.13,270
2020-09-03 13:57:00-04:00,1642.51,1642.51,1641.81,1641.81,820
2020-09-03 13:58:00-04:00,1642.25,1642.25,1641.46,1641.46,489
2020-09-03 13:59:00-04:00,1641.205,1641.205,1640.695,1640.695,313
2020-09-03 14:00:00-04:00,1640.93,1640.93,1638.69,1639.72,1091
2020-09-03 14:01:00-04:00,1639.58,1642.18,1639.58,1642.18,403
2020-09-03 14:02:00-04:00,1639.43,1639.69,1639.43,1639.69,310
2020-09-03 14:08:00-04:00,1640.27,1641.36,1640.27,1641.36,212
2020-09-03 14:09:00-04:00,1641.0,1641.0,1641.0,1641.0,201
2020-09-03 14:10:00-04:00,1641.0,1641.51,1641.0,1641.51,200
2020-09-03 14:12:00-04:00,1643.115,1643.115,1643.115,1643.115,252
2020-09-03 14:18:00-04:00,1634.945,1634.945,1633.36,1633.36,538
2020-09-03 14:19:00-04:00,1635.385,1635.385,1635.1,1635.1,235
2020-09-03 14:20:00-04:00,1635.23,1635.23,1634.405,1634.405,500
2020-09-03 14:21:00-04:00,1634.685,1634.685,1634.685,1634.685,200
2020-09-03 14:24:00-04:00,1634.2,1634.2,1634.2,1634.2,100
2020-09-03 14:25:00-04:00,1633.555,1633.555,1631.72,1633.13,412
2020-09-03 14:26:00-04:00,1632.81,1632.81,1632.0,1632.0,388
2020-09-03 14:27:00-04:00,1636.03,1636.04,1636.03,1636.04,234
2020-09-03 14:30:00-04:00,1638.0,1638.0,1638.0,1638.0,137
2020-09-03 14:31:00-04:00,1638.67,1639.42,1638.67,1639.42,200
2020-09-03 14:32:00-04:00,1641.86,1641.86,1641.86,1641.86,109
2020-09-03 14:33:00-04:00,1643.5,1644.18,1643.5,1644.18,784
2020-09-03 14:34:00-04:00,1643.14,1643.14,1643.14,1643.14,208
2020-09-03 14:35:00-04:00,1641.74,1641.74,1641.74,1641.74,110
2020-09-03 14:43:00-04:00,1639.63,1639.63,1639.41,1639.41,433
2020-09-03 14:47:00-04:00,1637.51,1637.51,1637.51,1637.51,103
2020-09-03 14:48:00-04:00,1638.99,1638.99,1638.99,1638.99,100
2020-09-03 14:51:00-04:00,1637.8,1637.8,1637.73,1637.73,324
2020-09-03 14:52:00-04:00,1636.0,1636.0,1636.0,1636.0,248
2020-09-03 14:56:00-04:00,1631.84,1631.84,1631.84,1631.84,148
2020-09-03 15:00:00-04:00,1630.55,1630.55,1630.55,1630.55,173
2020-09-03 15:01:00-04:00,1626.955,1627.68,1626.955,1627.68,397
2020-09-03 15:02:00-04:00,1627.32,1627.41,1623.2,1623.2,573
2020-09-03 15:04:00-04:00,1623.11,1623.11,1623.11,1623.11,44100
2020-09-03 15:05:00-04:00,1624.12,1624.12,1624.12,1624.12,201
2020-09-03 15:07:00-04:00,1625.2,1625.2,1625.2,1625.2,271
2020-09-03 15:08:00-04:00,1626.305,1626.305,1626.305,1626.305,176
2020-09-03 15:09:00-04:00,1625.98,1625.98,1625.98,1625.98,105
2020-09-03 15:10:00-04:00,1625.83,1625.83,1624.87,1624.87,622
2020-09-03 15:12:00-04:00,1625.97,1625.97,1625.97,1625.97,224
2020-09-03 15:13:00-04:00,1628.86,1628.86,1628.86,1628.86,249
2020-09-03 15:14:00-04:00,1627.78,1627.78,1627.78,1627.78,135
2020-09-03 15:15:00-04:00,1631.01,1633.42,1631.01,1633.42,1191
2020-09-03 15:16:00-04:00,1629.925,1629.925,1629.925,1629.925,163
2020-09-03 15:17:00-04:00,1631.1,1631.1,1629.84,1629.84,710
2020-09-03 15:19:00-04:00,1630.15,1630.32,1630.15,1630.32,368
2020-09-03 15:20:00-04:00,1628.38,1629.29,1628.13,1628.27,645
2020-09-03 15:21:00-04:00,1626.78,1627.355,1623.93,1623.93,1405
2020-09-03 15:22:00-04:00,1624.72,1626.71,1624.72,1626.71,874
2020-09-03 15:23:00-04:00,1626.15,1626.53,1625.98,1626.53,484
2020-09-03 15:24:00-04:00,1626.29,1626.48,1615.41,1619.62,2374
2020-09-03 15:25:00-04:00,1618.04,1618.25,1615.52,1616.96,1719
2020-09-03 15:26:00-04:00,1618.66,1621.435,1618.66,1621.25,721
2020-09-03 15:27:00-04:00,1621.3,1624.0,1621.3,1621.68,1341
2020-09-03 15:28:00-04:00,1621.16,1621.79,1619.36,1619.36,1517
2020-09-03 15:29:00-04:00,1618.97,1618.97,1616.91,1618.79,1086
2020-09-03 15:30:00-04:00,1618.33,1619.99,1617.41,1619.99,1305
2020-09-03 15:31:00-04:00,1620.45,1622.03,1620.45,1622.03,888
2020-09-03 15:32:00-04:00,1623.08,1623.08,1621.28,1621.35,2350
2020-09-03 15:33:00-04:00,1621.03,1621.2,1621.03,1621.2,564
2020-09-03 15:34:00-04:00,1621.42,1621.42,1618.775,1618.775,1135
2020-09-03 15:35:00-04:00,1622.78,1622.78,1622.78,1622.78,384
2020-09-03 15:36:00-04:00,1627.27,1628.09,1626.81,1627.38,1507
2020-09-03 15:37:00-04:00,1627.955,1627.96,1627.925,1627.925,870
2020-09-03 15:38:00-04:00,1628.33,1628.75,1627.75,1628.42,1735
2020-09-03 15:39:00-04:00,1628.91,1628.91,1626.35,1626.35,919
2020-09-03 15:40:00-04:00,1626.6,1626.6,1623.32,1623.32,1285
2020-09-03 15:41:00-04:00,1623.75,1628.81,1623.75,1628.81,1068
2020-09-03 15:42:00-04:00,1627.26,1627.26,1625.12,1627.07,1657
2020-09-03 15:43:00-04:00,1627.21,1628.76,1627.21,1628.26,1638
2020-09-03 15:44:00-04:00,1629.25,1629.55,1628.04,1628.04,852
2020-09-03 15:45:00-04:00,1628.89,1629.61,1628.34,1628.56,1446
2020-09-03 15:46:00-04:00,1629.52,1629.75,1628.25,1628.25,1208
2020-09-03 15:47:00-04:00,1627.57,1628.19,1626.77,1628.19,1480
2020-09-03 15:48:00-04:00,1628.44,1628.545,1625.04,1625.04,2708
2020-09-03 15:49:00-04:00,1626.92,1626.92,1624.43,1624.64,1787
2020-09-03 15:50:00-04:00,1625.1,1625.1,1623.27,1623.84,2090
2020-09-03 15:51:00-04:00,1624.27,1628.21,1624.25,1628.21,2901
2020-09-03 15:52:00-04:00,1628.26,1632.96,1628.26,1632.52,2216
2020-09-03 15:53:00-04:00,1633.33,1635.21,1631.82,1633.85,2300
2020-09-03 15:54:00-04:00,1633.51,1636.44,1633.425,1633.81,4713
2020-09-03 15:55:00-04:00,1632.84,1639.99,1632.84,1639.92,2864
2020-09-03 15:56:00-04:00,1640.12,1646.78,1639.78,1646.78,3054
2020-09-03 15:57:00-04:00,1643.47,1644.75,1642.35,1643.49,2542
2020-09-03 15:58:00-04:00,1644.13,1645.96,1643.68,1645.95,2600
2020-09-03 15:59:00-04:00,1643.94,1645.64,1642.6,1643.22,3911
2020-09-04 07:47:00-04:00,1619.08,1619.08,1619.08,1619.08,110
2020-09-04 09:30:00-04:00,1624.26,1627.24,1621.77,1627.24,1629
2020-09-04 09:31:00-04:00,1637.97,1637.97,1637.52,1637.74,840
2020-09-04 09:32:00-04:00,1643.32,1643.61,1643.01,1643.01,1017
2020-09-04 09:33:00-04:00,1642.62,1642.62,1642.62,1642.62,106
2020-09-04 09:34:00-04:00,1642.6,1643.54,1641.46,1641.46,310
2020-09-04 09:36:00-04:00,1637.8,1637.845,1636.9,1636.9,454
2020-09-04 09:38:00-04:00,1633.26,1633.26,1633.25,1633.25,1022
2020-09-04 09:39:00-04:00,1629.29,1630.65,1628.705,1629.61,782
2020-09-04 09:40:00-04:00,1629.14,1629.14,1629.14,1629.14,340
2020-09-04 09:41:00-04:00,1629.21,1629.31,1629.2,1629.31,860
2020-09-04 09:42:00-04:00,1627.09,1629.53,1627.09,1628.785,634
2020-09-04 09:43:00-04:00,1627.07,1630.48,1627.07,1630.48,487
2020-09-04 09:44:00-04:00,1629.49,1629.49,1624.265,1624.36,681
2020-09-04 09:45:00-04:00,1624.62,1624.62,1623.68,1623.68,481
2020-09-04 09:46:00-04:00,1621.08,1622.87,1616.02,1616.02,436
2020-09-04 09:47:00-04:00,1608.25,1608.25,1608.25,1608.25,592
2020-09-04 09:48:00-04:00,1607.09,1612.805,1607.09,1612.71,504
2020-09-04 09:50:00-04:00,1615.72,1615.72,1615.32,1615.32,212
2020-09-04 09:52:00-04:00,1612.915,1612.915,1612.915,1612.915,291
2020-09-04 09:54:00-04:00,1606.23,1607.23,1604.23,1604.23,335
2020-09-04 09:55:00-04:00,1604.68,1604.68,1604.68,1604.68,224
2020-09-04 09:56:00-04:00,1605.0,1605.0,1605.0,1605.0,367
2020-09-04 09:57:00-04:00,1601.51,1602.18,1601.51,1602.18,367
2020-09-04 09:58:00-04:00,1602.94,1602.94,1602.94,1602.94,133
2020-09-04 09:59:00-04:00,1601.47,1601.47,1601.47,1601.47,100
2020-09-04 10:00:00-04:00,1599.2,1599.86,1599.2,1599.86,699
2020-09-04 10:01:00-04:00,1599.37,1599.37,1599.37,1599.37,104
2020-09-04 10:02:00-04:00,1605.77,1605.77,1605.77,1605.77,217
2020-09-04 10:03:00-04:00,1604.24,1606.09,1604.24,1606.09,453
2020-09-04 10:04:00-04:00,1605.69,1605.69,1602.95,1602.95,278
2020-09-04 10:05:00-04:00,1605.21,1607.31,1602.86,1602.86,1618
2020-09-04 10:06:00-04:00,1606.59,1606.59,1606.59,1606.59,144
2020-09-04 10:07:00-04:00,1606.55,1606.55,1606.55,1606.55,229
2020-09-04 10:08:00-04:00,1604.08,1605.1,1604.08,1605.1,440
2020-09-04 10:09:00-04:00,1603.46,1604.39,1602.16,1604.39,511
2020-09-04 10:10:00-04:00,1602.16,1602.16,1600.01,1601.4,553
2020-09-04 10:11:00-04:00,1603.54,1603.54,1598.37,1598.37,742
2020-09-04 10:12:00-04:00,1599.05,1599.71,1598.73,1598.73,708
2020-09-04 10:13:00-04:00,1597.19,1597.34,1597.19,1597.34,216
2020-09-04 10:14:00-04:00,1594.74,1594.74,1594.74,1594.74,300
2020-09-04 10:15:00-04:00,1595.74,1597.29,1595.72,1596.465,1482
2020-09-04 10:16:00-04:00,1594.34,1594.96,1593.24,1594.96,317
2020-09-04 10:17:00-04:00,1591.66,1591.66,1589.775,1589.775,534
2020-09-04 10:19:00-04:00,1587.88,1588.42,1587.88,1588.42,518
2020-09-04 10:20:00-04:00,1589.45,1592.3,1589.45,1591.38,980
2020-09-04 10:21:00-04:00,1592.59,1592.95,1592.21,1592.95,932
2020-09-04 10:22:00-04:00,1596.07,1596.07,1594.34,1594.34,350
2020-09-04 10:24:00-04:00,1590.84,1590.84,1590.84,1590.84,397
2020-09-04 10:28:00-04:00,1588.26,1588.26,1587.91,1587.91,248
2020-09-04 10:30:00-04:00,1583.75,1583.75,1583.75,1583.75,106
2020-09-04 10:31:00-04:00,1586.175,1586.175,1586.175,1586.175,262
